time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2008-08-07T01:22:07.098Z,52.0682,-175.4314,4.5,2.7,ml,,,,0.61,ak,ak008a3uyijp,2019-02-13T09:41:23.927Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2008-08-07T01:14:29.822Z,52.1215,-175.4478,6.7,3.3,ml,,,,0.61,ak,ak008a3uwukm,2019-02-13T09:43:15.008Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2008-08-07T01:08:14.347Z,52.1101,-175.4609,4.7,2.6,ml,,,,0.59,ak,ak008a3uvj2y,2019-02-13T09:41:22.681Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,1.8,,,reviewed,ak,ak
2008-08-07T00:45:45.425Z,52.0831,-175.4746,2.5,2.5,ml,,,,0.93,ak,ak008a3ui3da,2019-02-13T09:41:21.094Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,2,,,reviewed,ak,ak
2008-08-07T00:18:00.619Z,52.0336,-175.4151,4.2,3,ml,,,,0.5,ak,ak008a3uc7kt,2019-02-13T09:43:12.273Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2008-08-07T00:10:57.120Z,52.151,-175.508,7.8,3,ml,7,235.2,,,us,usp000ge0d,2019-02-13T09:43:11.858Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,,,,reviewed,aeic,aeic
2008-08-07T00:10:38.592Z,52.0017,-175.4433,5.3,3,ml,,,,0.89,ak,ak008a3uaks3,2019-02-13T09:43:11.446Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,1,,,reviewed,ak,ak
2008-08-06T23:43:40.499Z,52.1181,-175.4767,5.1,2.5,ml,,,,0.51,ak,ak008a2kn9z5,2019-02-13T09:50:57.093Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2008-08-06T23:37:40.160Z,52.114,-175.459,4.9,3.6,ml,17,139.2,,,us,usp000ge09,2019-02-13T09:50:56.650Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,,,,reviewed,aeic,aeic
2008-08-06T23:33:21.899Z,52.0734,-175.4682,13.2,2.9,ml,,,,0.64,ak,ak008a2kl3dp,2019-02-13T09:51:23.236Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2008-08-06T23:32:40.381Z,52.1011,-175.4609,4.8,2.7,ml,,,,0.72,ak,ak008a2kkx3a,2019-02-13T09:51:22.808Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,1.8,,,reviewed,ak,ak
2008-08-06T23:31:09.356Z,52.1614,-175.4546,4.8,3,ml,,,,0.77,ak,ak008a2kkmzb,2019-02-13T09:50:55.835Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,0,,,reviewed,ak,ak
2008-08-06T23:20:55.432Z,52.1348,-175.4761,4.8,2.8,ml,,,,0.8,ak,ak008a2kidnr,2019-02-13T09:50:54.599Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2008-08-06T23:12:34.022Z,52.1016,-175.4535,4.7,2.6,ml,,,,0.68,ak,ak008a2kgma2,2019-02-13T09:50:54.165Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,0,,,reviewed,ak,ak
2008-08-06T22:50:44.979Z,52.1553,-175.4726,2.2,3.1,ml,,,,0.52,ak,ak008a2k3cq9,2019-02-13T09:50:51.608Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2008-08-06T22:32:19.228Z,52.0525,-175.4352,1.9,3,ml,,,,0.8,ak,ak008a2jzfuq,2019-02-13T09:50:49.873Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,1.2,,,reviewed,ak,ak
2008-08-06T22:13:28.612Z,52.1109,-175.4976,5.7,2.5,ml,,,,0.7,ak,ak008a2jvdz1,2019-02-13T09:50:48.627Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2008-08-06T21:45:28.317Z,52.072,-175.4454,4.8,2.8,ml,,,,0.68,ak,ak008a2jgt9b,2019-02-13T09:50:46.774Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2008-08-06T21:12:27.391Z,52.0816,-175.451,4.8,2.7,ml,,,,0.77,ak,ak008a2j9qk3,2019-02-13T09:51:19.551Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,1.3,,,reviewed,ak,ak
2008-08-06T19:49:29.618Z,52.141,-175.4894,6.9,2.9,ml,,,,0.61,ak,ak008a2iat0h,2019-02-13T09:50:42.523Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,1,,,reviewed,ak,ak
2008-08-06T19:48:57.415Z,52.0908,-175.4742,4.9,2.6,ml,,,,0.67,ak,ak008a2ianfx,2019-02-13T09:50:41.788Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,0,,,reviewed,ak,ak
2008-08-06T18:58:09.149Z,52.0972,-175.4733,4.8,2.6,ml,,,,0.47,ak,ak008a2hr99u,2019-02-13T09:50:40.188Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2008-07-27T17:15:48.808Z,52.0746,-175.4931,6.6,2.7,ml,,,,0.58,ak,ak0089lxj800,2019-02-13T09:37:48.853Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,1,,,reviewed,ak,ak
2008-07-12T03:34:49.542Z,52.0848,-175.5295,4.9,2.8,ml,,,,0.6,ak,ak0088ww90sa,2019-02-13T09:30:55.003Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,0.9,,,reviewed,ak,ak
2008-07-11T08:59:39.114Z,52.4195,-175.9234,216.1,2.5,ml,,,,0.6,ak,ak0088vbu6ev,2019-02-13T09:30:28.948Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,1.3,,,reviewed,ak,ak
2008-06-28T03:38:50.206Z,52.0551,-175.9468,88.9,2.5,ml,,,,0.25,ak,ak00889qr0sc,2019-02-13T09:25:12.504Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2008-06-05T11:35:07.470Z,52.046,-175.022,88.7,4.3,mb,72,137.3,,0.93,us,usp000g8mp,2019-02-13T09:16:42.815Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,4.4,,35,reviewed,us,us
